time sourceIP destinationIP domain status
2023031302:28:20 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 200
2023031302:28:25 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031302:29:35 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031302:29:37 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031302:29:39 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031302:30:09 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031302:30:32 133.20.51.253 192.168.76.179 www.dendai.ac.jp 500
2023031302:30:39 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 500
2023031302:30:59 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031302:31:01 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031302:31:17 133.20.51.253 192.168.76.179 www.dendai.ac.jp 401
2023031302:31:52 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031302:32:15 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031302:33:04 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031302:33:30 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031302:33:31 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031302:33:41 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 500
2023031302:33:50 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 500
2023031302:33:54 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031302:34:00 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031302:35:01 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031302:35:21 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 200
2023031302:35:22 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031302:35:23 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031302:36:02 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 200
2023031302:36:19 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031302:36:24 133.20.51.253 192.168.1.163 www.media.dendai.ac.jp 200
2023031302:37:18 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 200
2023031302:37:19 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031302:37:20 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031302:37:33 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031302:37:39 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031302:37:42 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 500
2023031302:37:46 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031302:37:48 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031302:38:20 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031302:38:21 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031302:38:48 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031302:39:02 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031302:39:09 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 500
2023031302:39:12 182.22.25.124 192.168.76.179 www.dendai.ac.jp 200
2023031302:39:53 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 500
2023031302:39:54 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 200
2023031302:39:58 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031302:40:02 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031302:40:17 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 500
2023031302:40:27 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031302:40:31 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031302:40:44 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031302:41:06 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 500
2023031302:41:09 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031302:42:10 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 401
2023031302:42:14 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031302:42:45 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031302:42:51 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031302:43:54 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031302:44:07 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 401
2023031302:45:05 172.217.175.110 192.168.76.179 www.dendai.ac.jp 200
2023031302:45:21 133.237.16.234 192.168.76.179 www.dendai.ac.jp 500
2023031302:45:51 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 401
2023031302:46:22 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 500
2023031302:47:26 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031302:47:48 104.244.42.193 192.168.76.179 www.dendai.ac.jp 200
2023031302:47:51 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031302:48:32 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031302:48:52 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031302:48:59 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031302:49:03 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031302:49:17 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031302:49:49 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031302:49:54 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031302:50:22 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 200
2023031302:50:30 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031302:50:42 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031302:51:09 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031302:51:11 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031302:51:14 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031302:51:25 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031302:51:36 133.20.51.253 192.168.76.179 www.dendai.ac.jp 401
2023031302:51:43 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 401
2023031302:52:20 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031302:52:35 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031302:53:03 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 200
2023031302:53:13 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031302:53:51 133.20.51.253 192.168.76.179 www.dendai.ac.jp 200
2023031302:53:53 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031302:54:24 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031302:54:32 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031302:54:41 104.244.42.193 192.168.76.179 www.dendai.ac.jp 401
2023031302:55:10 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031302:55:50 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031302:56:15 133.20.51.253 192.168.1.163 www.media.dendai.ac.jp 500
2023031302:56:29 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 401
2023031302:57:01 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 200
2023031302:57:11 52.223.34.187 192.168.76.179 www.dendai.ac.jp 200
2023031302:57:21 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031302:57:56 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031302:58:23 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031302:58:27 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 500
2023031302:59:03 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 500
2023031302:59:13 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031302:59:28 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031302:59:33 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031303:00:05 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031303:01:15 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031303:01:43 172.217.175.110 192.168.76.179 www.dendai.ac.jp 200
2023031303:02:24 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031303:03:21 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:03:40 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031303:04:20 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031303:04:33 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 500
2023031303:05:03 133.237.16.234 192.168.76.179 www.dendai.ac.jp 500
2023031303:05:46 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:06:14 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031303:06:31 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031303:07:39 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031303:07:55 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031303:08:04 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:08:37 52.119.164.121 192.168.76.179 www.dendai.ac.jp 200
2023031303:08:43 133.20.16.174 192.168.76.179 www.dendai.ac.jp 200
2023031303:09:58 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031303:10:12 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:10:43 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031303:11:59 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031303:12:37 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 500
2023031303:12:38 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031303:12:50 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:13:03 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 500
2023031303:14:37 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 401
2023031303:14:46 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 401
2023031303:15:07 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031303:15:19 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:15:31 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031303:15:48 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:16:30 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:16:45 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:17:02 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031303:17:17 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 500
2023031303:17:25 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031303:17:48 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:18:01 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031303:18:04 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:18:22 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031303:18:28 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:18:43 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:19:19 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031303:19:47 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031303:19:50 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031303:20:02 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:20:05 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:20:39 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031303:20:52 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031303:21:20 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 200
2023031303:21:47 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:22:17 182.22.25.124 192.168.76.179 www.dendai.ac.jp 200
2023031303:22:27 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031303:22:46 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 500
2023031303:22:47 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031303:23:19 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:23:57 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:24:00 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031303:24:08 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 401
2023031303:24:13 133.20.16.174 192.168.76.179 www.dendai.ac.jp 500
2023031303:24:27 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 401
2023031303:24:29 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031303:24:38 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031303:25:30 52.223.34.187 192.168.76.179 www.dendai.ac.jp 500
2023031303:26:08 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:26:49 133.20.51.253 192.168.76.179 www.dendai.ac.jp 200
2023031303:27:06 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:27:26 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 500
2023031303:28:04 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:28:10 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031303:28:17 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 401
2023031303:28:34 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031303:28:37 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031303:28:49 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:29:02 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:29:08 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 200
2023031303:29:35 52.119.164.121 192.168.76.179 www.dendai.ac.jp 401
2023031303:30:16 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:30:46 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031303:31:53 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:31:59 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031303:32:13 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 401
2023031303:33:17 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031303:33:19 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:33:29 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031303:34:24 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 401
2023031303:35:00 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:35:02 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031303:36:23 133.20.51.253 192.168.76.179 www.dendai.ac.jp 200
2023031303:37:11 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:37:13 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031303:37:43 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:37:44 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 500
2023031303:39:35 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:39:56 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031303:39:58 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031303:40:03 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 401
2023031303:40:43 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031303:40:47 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 500
2023031303:40:51 104.215.24.148 192.168.231.57 www.lib.dendai.ac.jp 200
2023031303:41:35 182.22.25.124 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031303:41:47 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:43:02 104.215.24.148 192.168.231.57 www.lib.dendai.ac.jp 500
2023031303:43:05 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031303:43:28 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:44:44 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:44:53 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:46:05 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 200
2023031303:46:12 182.22.25.124 192.168.76.179 www.dendai.ac.jp 401
2023031303:46:56 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:47:51 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031303:47:59 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031303:48:14 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:49:13 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031303:49:15 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 401
2023031303:50:18 52.223.34.187 192.168.76.179 www.dendai.ac.jp 401
2023031303:50:24 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031303:50:50 182.22.25.124 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031303:51:10 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031303:51:11 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 200
2023031303:51:53 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:51:58 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:52:02 133.20.16.174 192.168.76.179 www.dendai.ac.jp 500
2023031303:52:23 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 500
2023031303:52:33 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:52:57 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:53:11 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031303:53:32 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031303:54:33 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 500
2023031303:55:26 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031303:55:36 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 500
2023031303:55:55 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031303:55:58 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 500
2023031303:56:38 172.217.175.110 192.168.76.179 www.dendai.ac.jp 200
2023031303:57:12 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031303:57:29 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 500
2023031303:57:30 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031303:58:17 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031303:58:22 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031303:58:35 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031304:00:13 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031304:00:21 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031304:00:41 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031304:01:02 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 500
2023031304:01:44 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031304:03:10 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031304:04:26 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031304:04:38 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031304:05:10 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031304:05:17 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031304:05:32 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031304:05:47 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 401
2023031304:06:08 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031304:06:24 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031304:06:25 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031304:07:02 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 500
2023031304:07:23 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031304:07:48 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 500
2023031304:08:35 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031304:08:38 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031304:08:56 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031304:09:08 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031304:09:13 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031304:09:26 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031304:09:29 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 500
2023031304:09:35 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 500
2023031304:10:30 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031304:10:53 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 500
2023031304:10:58 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031304:11:16 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031304:12:23 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 200
